,Código,Posto,Mês/Ano,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Acumulado
422,604,Jaboatão (Cidade da Copa) - PCD,07/2022,2.6,12.8,5.4,19.2,17.6,18.8,10.2,11.2,8.2,10.6,1.6,0.2,7.0,5.6,0.0,3.4,19.8,3.6,6.6,1.2,46.2,40.0,0.8,16.0,1.2,0.4,25.6,2.4,0.0,14.8,4.6,8785.2
423,202,Jaboatão dos Guararapes,07/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
424,268,Jaboatão dos Guararapes (Bar.Duas Unas),07/2022,2.7,16.4,11.4,17.0,26.8,12.8,8.7,20.0,7.8,19.7,1.1,0.0,1.4,13.4,0.9,3.0,30.5,6.4,5.4,3.8,30.0,45.8,1.9,3.9,3.4,0.0,12.4,3.2,0.0,11.2,12.5,9203.9
425,205,Moreno,07/2022,3.1,1.8,13.2,15.5,27.1,8.1,12.2,19.4,7.5,16.2,7.5,0.0,1.9,13.1,6.9,3.2,31.0,6.9,4.7,3.9,30.9,47.1,2.0,3.8,3.2,0.0,12.2,2.9,0.0,12.3,11.5,8390.0
426,199,Olinda,07/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.5
427,551,Olinda (Academia Santa Gertrudes),07/2022,2.8,14.1,13.1,5.2,9.3,0.4,6.3,3.6,2.1,1.5,0.0,0.0,4.0,1.0,0.0,6.0,16.9,0.5,2.5,0.5,28.2,28.4,2.0,2.5,1.7,0.1,11.0,2.4,0.0,0.0,14.1,7795.2
428,209,Olinda (Alto da Bondade),07/2022,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,1049,Olinda (Jardim Atlântico),07/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
430,451,Paulista,07/2022,2.4,14.2,17.7,14.0,7.9,0.0,9.9,6.3,0.0,0.0,4.4,0.2,2.4,3.6,0.0,5.7,10.8,0.4,3.6,0.0,57.7,32.1,0.0,2.0,0.0,0.0,5.4,0.8,0.0,0.0,45.0,8190.9
431,265,Recife (Alto da Brasileira),07/2022,2.7,10.1,18.2,5.8,13.0,7.4,10.6,12.1,4.9,,0.3,0.0,2.1,6.7,0.4,2.1,16.6,2.1,4.3,0.1,18.5,25.1,2.1,2.8,3.1,0.0,11.8,11.5,0.0,10.8,30.5,8504.7
432,196,Recife (Codecipe / Santo Amaro),07/2022,1.2,14.3,16.2,10.2,21.2,3.4,4.5,3.0,1.6,3.2,0.5,0.0,5.0,7.8,0.0,10.2,18.2,0.2,3.2,0.1,18.6,16.7,1.4,1.6,2.8,0.8,13.6,3.1,0.0,0.0,19.2,8354.5
433,30,Recife (Várzea),07/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.2
434,267,São Lourenço da Mata (Tapacurá),07/2022,1.7,7.5,7.9,11.5,20.1,11.7,17.5,11.9,4.2,5.2,1.9,0.0,0.8,5.5,0.0,3.0,16.5,5.2,0.9,0.0,26.2,17.9,5.2,1.7,0.0,0.0,11.2,0.0,0.0,6.8,4.3,5980.6
435,198,Abreu e Lima,08/2022,0.0,21.0,52.9,66.8,1.3,0.0,7.0,4.3,3.0,0.0,1.5,0.0,0.7,0.0,0.0,0.0,0.0,0.2,6.0,0.0,0.0,0.0,8.5,13.1,1.0,0.0,4.0,34.5,3.0,1.3,0.7,8750.9
436,309,Araçoiaba (Granja Cristo Redentor),08/2022,0.0,33.2,12.0,21.8,8.3,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,4.0,0.0,0.0,0.0,1.9,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5855.1
437,301,Cabo,08/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
438,490,Cabo (Barragem de Gurjaú),08/2022,0.0,4.4,53.3,29.5,7.2,0.0,12.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.8,8.4,3.0,4.8,5.4,0.3,7.2,7.1,1.9,0.0,3.2,20.7,4.4,0.5,0.2,9366.8
439,491,Cabo (Barragem de Suape),08/2022,0.0,10.6,50.0,30.0,3.1,2.6,4.0,1.2,0.0,0.0,0.0,2.2,1.0,0.0,0.0,0.0,3.2,1.2,2.8,11.2,3.9,4.6,15.7,6.5,0.8,0.6,5.9,13.0,6.9,0.0,0.0,9539.9
440,603,Cabo (Pirapama),08/2022,0.1,4.4,48.5,28.6,5.8,0.6,5.9,1.2,0.4,0.1,0.1,1.5,0.8,0.3,0.0,0.1,2.6,1.6,1.5,2.6,1.6,1.5,9.2,6.9,1.4,0.4,2.6,16.5,5.1,0.3,0.0,9823.0
441,201,Camaragibe,08/2022,0.0,28.5,64.7,37.9,4.4,0.0,16.2,0.0,4.2,0.0,4.0,0.0,1.5,0.0,0.0,0.0,2.9,7.3,0.9,0.5,0.0,4.9,11.6,3.8,2.6,0.3,10.2,22.4,4.2,0.0,0.0,8877.0
442,28,Goiana (Itapirema - IPA),08/2022,0.2,3.8,19.0,19.5,1.8,0.0,14.8,0.8,0.0,0.0,3.2,1.2,0.0,0.0,0.2,0.0,2.8,2.8,0.2,0.0,0.2,1.0,1.8,3.4,0.4,0.2,4.0,21.6,1.5,0.5,0.2,6098.7
443,487,Goiana - PCD,08/2022,,,,,,,,,,0.0,4.0,0.0,1.2,0.0,0.2,0.0,3.4,1.8,0.2,0.0,0.0,5.4,3.2,12.6,1.8,1.0,16.8,10.4,3.8,0.0,0.0,871.0
444,100,Igarassu,08/2022,8.0,0.7,39.8,32.6,33.0,0.0,23.0,0.7,4.8,0.0,3.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,3.1,9.0,0.4,0.0,3.4,35.7,3.3,0.0,0.0,8265.5
445,269,Igarassu (Bar.Catucá),08/2022,0.0,4.5,54.3,27.4,2.6,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,,1.4,0.0,0.0,0.9,4.3,4.3,0.0,1.1,2.4,25.2,0.0,0.0,0.0,6499.1
446,294,Igarassu (Usina São José),08/2022,0.2,9.3,43.5,28.1,1.8,0.0,3.0,1.7,1.2,0.0,0.9,0.3,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.4,3.4,0.0,0.0,2.6,18.0,2.8,0.4,0.3,6727.4
447,387,Ipojuca,08/2022,0.0,12.0,49.3,32.4,5.0,0.0,5.5,3.3,2.1,0.0,2.4,0.0,2.4,0.3,0.0,0.0,3.7,0.3,1.7,9.1,2.7,7.3,21.7,5.3,3.8,0.0,11.3,23.1,15.1,0.8,0.0,10181.0
448,602,Ipojuca (Suape) - PCD,08/2022,0.0,26.0,37.4,21.6,0.0,0.6,8.0,0.4,0.0,0.0,7.2,0.0,0.2,0.0,0.0,0.0,4.2,0.6,12.0,0.0,2.8,12.0,17.2,1.6,0.0,0.2,11.6,4.4,5.2,1.0,1.6,5432.2
449,524,Itamaracá,08/2022,0.0,13.5,21.5,38.6,0.5,0.0,0.5,0.1,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,1.1,0.4,0.0,0.2,0.1,2.7,5.6,18.5,2.1,0.0,9.1,14.3,6.2,0.8,0.3,7707.2
450,520,Itapissuma,08/2022,0.0,6.2,17.5,35.9,1.5,0.0,0.8,0.5,0.0,0.0,4.3,0.0,0.0,0.0,0.5,0.0,0.4,3.9,0.0,0.0,0.0,1.7,2.5,12.5,2.1,0.0,10.0,12.5,2.5,0.5,0.0,7373.2
451,604,Jaboatão (Cidade da Copa) - PCD,08/2022,0.0,45.6,53.8,48.0,1.8,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,8785.2
452,202,Jaboatão dos Guararapes,08/2022,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0
453,268,Jaboatão dos Guararapes (Bar.Duas Unas),08/2022,0.0,7.3,58.9,38.4,7.3,0.0,9.2,1.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,8.9,6.7,0.0,3.8,1.2,3.3,6.3,3.8,5.4,0.0,2.9,30.6,3.9,0.9,0.0,9203.9
454,205,Moreno,08/2022,0.0,6.9,58.1,37.7,6.9,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,9.1,6.7,0.0,4.0,1.1,3.1,6.5,3.7,5.7,0.0,3.1,31.1,3.1,2.7,0.0,8390.0
455,199,Olinda,08/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.5
456,551,Olinda (Academia Santa Gertrudes),08/2022,0.1,25.2,56.0,46.3,,0.6,0.0,4.4,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.1,3.3,0.1,0.0,0.0,2.6,2.5,17.2,0.2,0.0,5.0,52.5,2.7,6.7,0.9,7795.2
457,209,Olinda (Alto da Bondade),08/2022,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,1049,Olinda (Jardim Atlântico),08/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
459,451,Paulista,08/2022,0.4,28.3,48.4,68.9,0.0,0.0,14.7,4.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.4,1.6,0.8,0.6,2.2,3.4,0.0,0.0,4.8,3.2,2.2,0.0,0.4,8190.9
460,265,Recife (Alto da Brasileira),08/2022,0.0,8.7,81.2,43.9,7.5,0.0,4.5,6.5,2.4,,3.4,0.0,0.0,0.0,0.0,0.0,1.5,6.4,1.3,0.0,0.0,3.0,7.1,8.0,1.8,0.0,5.3,39.7,9.0,0.3,0.0,8504.7
461,196,Recife (Codecipe / Santo Amaro),08/2022,0.0,21.0,62.8,52.6,0.2,0.0,3.1,1.2,4.0,0.0,4.3,0.0,0.8,0.0,0.0,0.0,0.5,0.2,0.4,0.2,0.0,5.2,10.1,14.0,0.0,0.0,1.2,27.5,9.6,0.0,1.4,8354.5
462,30,Recife (Várzea),08/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.2
463,267,São Lourenço da Mata (Tapacurá),08/2022,0.0,2.1,43.6,29.2,8.1,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.7,0.0,0.0,0.0,0.0,3.2,4.3,0.0,0.0,2.1,15.3,0.0,0.9,0.0,5980.6
464,198,Abreu e Lima,09/2022,1.4,5.4,11.6,0.0,8.3,15.3,0.0,0.0,0.7,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.6,2.5,0.0,0.0,0.0,,8750.9
465,309,Araçoiaba (Granja Cristo Redentor),09/2022,0.0,6.6,13.0,0.0,1.1,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,5855.1
466,301,Cabo,09/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
467,490,Cabo (Barragem de Gurjaú),09/2022,2.5,4.8,7.5,0.6,6.4,20.5,8.4,0.7,0.2,0.9,3.6,0.3,0.3,0.0,0.5,0.0,1.7,1.7,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,,9366.8
468,491,Cabo (Barragem de Suape),09/2022,6.0,1.4,2.7,0.0,6.6,16.2,4.0,0.0,1.3,4.0,6.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9539.9
469,603,Cabo (Pirapama),09/2022,1.6,2.1,8.7,0.0,4.5,12.5,5.5,1.3,0.3,1.0,8.5,0.0,0.3,0.0,0.3,0.0,0.7,0.7,0.2,0.3,0.0,2.4,0.0,0.0,0.4,0.3,4.0,0.0,0.0,0.0,,9823.0
470,201,Camaragibe,09/2022,2.8,9.1,3.5,2.5,11.5,40.0,2.7,1.9,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,,8877.0
471,28,Goiana (Itapirema - IPA),09/2022,0.2,1.4,4.7,0.2,2.1,13.2,1.6,0.2,0.0,0.2,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6098.7
472,487,Goiana - PCD,09/2022,0.8,2.0,1.6,0.6,4.0,25.0,1.4,0.8,0.0,0.0,2.6,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,,871.0
473,100,Igarassu,09/2022,1.3,3.0,2.9,0.9,5.5,21.9,5.8,0.6,0.0,1.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,,8265.5
474,269,Igarassu (Bar.Catucá),09/2022,0.0,3.6,11.3,0.0,1.0,36.5,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6499.1
475,294,Igarassu (Usina São José),09/2022,8.8,0.0,0.0,0.0,0.6,17.0,1.6,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6727.4
476,387,Ipojuca,09/2022,3.0,1.6,1.7,0.0,3.0,21.9,5.8,0.0,0.5,3.5,8.4,0.2,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,,10181.0
477,602,Ipojuca (Suape) - PCD,09/2022,6.0,0.0,0.2,0.0,8.8,11.6,1.2,1.2,0.0,3.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,,5432.2
478,524,Itamaracá,09/2022,2.9,0.4,5.8,0.5,9.0,15.3,8.3,3.4,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,2.2,0.0,,7707.2
479,520,Itapissuma,09/2022,1.7,0.6,1.5,0.6,4.5,14.5,6.5,2.8,0.0,0.6,4.5,0.3,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,,7373.2
480,604,Jaboatão (Cidade da Copa) - PCD,09/2022,0.0,0.0,15.4,1.4,4.8,65.2,1.4,0.0,0.0,4.8,11.0,0.0,0.0,0.2,0.4,0.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,1.4,1.6,0.0,0.0,0.0,0.0,,8785.2
481,202,Jaboatão dos Guararapes,09/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
482,268,Jaboatão dos Guararapes (Bar.Duas Unas),09/2022,0.4,5.5,4.0,0.0,2.8,26.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9203.9
483,205,Moreno,09/2022,0.7,2.9,3.9,0.0,3.2,25.4,5.3,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8390.0
484,199,Olinda,09/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.5
485,551,Olinda (Academia Santa Gertrudes),09/2022,5.5,12.8,3.0,1.3,9.5,6.1,1.0,0.0,0.0,0.0,0.0,1.2,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7795.2
486,209,Olinda (Alto da Bondade),09/2022,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
487,1049,Olinda (Jardim Atlântico),09/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
488,451,Paulista,09/2022,0.6,6.8,9.6,1.4,2.8,5.1,1.4,0.0,0.0,0.0,1.4,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,,8190.9
489,265,Recife (Alto da Brasileira),09/2022,3.4,12.1,8.0,0.0,5.1,17.7,2.1,2.1,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8504.7
490,196,Recife (Codecipe / Santo Amaro),09/2022,8.3,6.4,3.8,0.0,7.2,6.2,6.8,1.0,0.0,1.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8354.5
491,30,Recife (Várzea),09/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.2
492,267,São Lourenço da Mata (Tapacurá),09/2022,0.0,2.7,3.5,0.0,2.3,7.5,2.1,0.9,0.0,0.0,3.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,,5980.6
493,198,Abreu e Lima,10/2022,0.0,0.0,0.0,0.0,0.0,13.5,8.7,0.0,0.0,0.0,,11.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8750.9
494,309,Araçoiaba (Granja Cristo Redentor),10/2022,0.0,0.0,0.0,0.0,0.0,16.4,7.8,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5855.1
495,301,Cabo,10/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
496,490,Cabo (Barragem de Gurjaú),10/2022,0.0,0.6,0.0,0.0,0.2,0.0,39.0,1.2,0.0,0.4,0.0,1.2,1.7,0.0,0.4,9.7,5.0,5.0,2.3,1.7,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,9366.8
497,491,Cabo (Barragem de Suape),10/2022,0.0,0.0,0.0,0.5,0.0,3.7,0.0,1.1,0.0,0.0,0.0,3.5,0.0,0.0,1.1,12.6,4.2,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9539.9
498,603,Cabo (Pirapama),10/2022,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.8,1.8,0.3,0.0,5.7,1.7,0.0,0.3,22.0,2.9,0.0,1.9,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9823.0
499,201,Camaragibe,10/2022,0.0,0.0,0.6,0.0,0.0,17.8,11.2,0.0,0.0,0.0,5.9,0.0,6.4,0.3,4.2,0.0,6.2,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,8877.0
500,28,Goiana (Itapirema - IPA),10/2022,0.0,0.0,0.0,0.0,0.0,5.2,4.6,0.0,0.0,0.8,1.4,3.6,0.0,0.2,0.8,1.2,0.0,0.4,3.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,6098.7
501,487,Goiana - PCD,10/2022,0.0,2.2,7.8,0.0,0.0,19.8,2.6,0.4,0.0,3.6,0.0,7.8,0.8,0.0,0.0,3.6,1.6,0.6,1.8,1.4,0.4,0.4,0.2,0.0,0.0,0.0,0.8,0.4,0.0,0.0,0.0,871.0
502,100,Igarassu,10/2022,0.0,1.5,16.7,0.0,0.0,5.5,9.0,0.0,0.0,0.0,0.0,2.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8265.5
503,269,Igarassu (Bar.Catucá),10/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,0.0,0.0,0.0,2.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6499.1
504,294,Igarassu (Usina São José),10/2022,12.0,0.0,0.0,0.0,0.0,8.7,4.6,0.0,0.0,0.4,1.0,4.0,1.3,0.0,0.5,6.9,0.5,0.0,0.0,0.7,0.0,0.4,0.3,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,6727.4
505,387,Ipojuca,10/2022,0.0,0.0,1.1,0.0,0.0,1.6,26.6,1.5,0.0,0.0,0.0,2.4,4.0,0.0,1.3,27.4,7.2,0.0,1.9,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10181.0
506,602,Ipojuca (Suape) - PCD,10/2022,0.0,0.0,0.4,0.0,0.2,2.4,41.8,0.8,0.0,0.0,0.0,1.0,0.0,0.2,11.4,5.0,3.8,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,5432.2
507,524,Itamaracá,10/2022,0.0,0.0,0.3,0.0,0.0,2.8,4.8,0.0,0.0,0.1,1.7,2.7,0.0,0.0,0.0,2.8,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,7707.2
508,520,Itapissuma,10/2022,0.0,0.0,1.7,0.0,0.0,10.0,4.6,0.3,0.0,0.0,0.0,2.0,0.0,0.0,1.4,2.7,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,7373.2
509,604,Jaboatão (Cidade da Copa) - PCD,10/2022,0.0,0.0,2.2,0.2,0.0,18.8,10.0,0.0,0.0,0.0,3.6,3.2,0.0,0.0,2.6,3.0,3.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.4,0.0,0.0,0.0,1.6,8785.2
510,202,Jaboatão dos Guararapes,10/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
511,268,Jaboatão dos Guararapes (Bar.Duas Unas),10/2022,0.0,0.6,1.7,0.0,0.0,6.3,8.3,0.0,0.0,0.0,10.3,3.0,1.1,0.0,0.0,8.5,0.4,1.5,1.5,1.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9203.9
512,205,Moreno,10/2022,0.0,0.0,0.0,0.0,0.0,6.3,8.9,0.0,0.0,0.0,11.0,2.9,0.0,0.0,0.0,7.8,1.8,1.4,1.6,1.4,0.0,,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,1.7,8390.0
513,199,Olinda,10/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.5
514,551,Olinda (Academia Santa Gertrudes),10/2022,0.0,0.0,3.4,0.0,0.0,9.3,13.1,0.0,0.0,0.5,2.8,7.7,0.0,0.0,7.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,7795.2
515,209,Olinda (Alto da Bondade),10/2022,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,1049,Olinda (Jardim Atlântico),10/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
517,451,Paulista,10/2022,0.0,0.0,0.4,0.0,0.0,17.5,3.4,0.0,0.0,0.2,2.0,5.9,0.0,0.0,2.6,2.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,8190.9
518,265,Recife (Alto da Brasileira),10/2022,0.0,0.0,2.0,0.0,0.0,7.6,9.2,0.0,0.0,,4.3,7.4,0.0,0.2,5.7,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8504.7
519,196,Recife (Codecipe / Santo Amaro),10/2022,0.0,0.0,7.8,0.0,0.0,4.1,21.8,0.0,0.0,0.2,0.0,8.9,0.0,0.0,6.8,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,8354.5
520,30,Recife (Várzea),10/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.2
521,267,São Lourenço da Mata (Tapacurá),10/2022,0.0,0.6,1.7,0.0,0.0,2.1,7.4,0.0,0.0,0.0,5.8,1.2,0.0,0.0,0.0,3.5,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5980.6
522,198,Abreu e Lima,11/2022,0.0,0.0,0.0,,0.0,15.5,8.5,0.0,0.0,0.0,0.5,2.0,18.0,0.5,4.9,0.8,0.0,0.0,0.0,0.0,0.0,0.2,12.0,0.0,0.0,0.0,0.0,0.0,32.0,6.6,,8750.9
523,309,Araçoiaba (Granja Cristo Redentor),11/2022,0.0,0.0,0.0,0.0,0.0,5.3,19.6,0.0,0.0,0.0,0.0,6.2,16.4,5.5,0.0,0.0,3.8,0.0,1.4,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5855.1
524,301,Cabo,11/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
525,490,Cabo (Barragem de Gurjaú),11/2022,0.9,0.0,0.0,0.0,0.0,17.9,4.2,0.3,1.9,0.0,0.0,2.5,32.9,2.7,4.9,4.9,1.5,1.4,0.1,0.0,0.5,0.0,20.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,,9366.8
526,491,Cabo (Barragem de Suape),11/2022,0.0,0.0,0.0,4.0,3.8,58.5,2.5,0.0,4.1,0.0,16.5,1.5,25.0,2.0,0.0,3.5,2.1,0.0,0.0,0.0,0.0,8.3,7.1,0.0,0.0,0.0,0.0,0.0,0.0,6.9,,9539.9
527,603,Cabo (Pirapama),11/2022,2.9,0.0,0.0,0.0,0.7,15.2,5.1,0.5,0.0,0.0,1.8,5.9,28.6,6.3,1.6,1.5,0.6,1.5,0.0,0.0,0.0,0.0,19.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,,9823.0
528,201,Camaragibe,11/2022,0.0,0.0,0.0,0.0,0.0,0.0,16.7,1.9,0.0,0.0,5.3,11.5,7.7,7.0,0.0,0.0,2.9,8.1,0.0,0.0,0.3,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8,,8877.0
